id;owner;buyer
01H7HTSA443F7BES85BW7CFERM;74;64
01H7HTSA44W1RXGH214K90RRK9;24;12
01H7HTSA44H56B3KAT4HEGZX6X;41;92
01H7HTSA44MT9TRADWB7HNHYQ0;1;11
01H7HTSA45XY4D02RMPQ5761N1;46;56
01H7HTSA454AX3SV1B2PB7KMWT;25;99
01H7HTSA4511BK2B7YDJ5XBXNV;37;41
01H7HTSA45SNSPBV4Z0QBCEZ0V;51;53
01H7HTSA46CYQG5SRJ7203A2R8;100;19
01H7HTSA469Z78FH96B566BQXF;13;52
01H7HTSA46PZECZ3ZNEZ0EJN9K;100;10
01H7HTSA46AECD35D7TY0Z7E7C;96;19
01H7HTSA47ECPKWZW0EV40C0AR;9;65
01H7HTSA47YG9EBSBXZH5XQVJ9;5;77
01H7HTSA471MFXAHX425JRRG81;93;8
01H7HTSA471AWV24TMPMFQ0N2Z;49;95
01H7HTSA4867QDG0BMYCJPVCA9;45;47
01H7HTSA4851T3SP3MZHPXVD8M;73;36
01H7HTSA489SFXB3D5KG8HRW74;74;22
01H7HTSA4884Q5AHT3EX83G5Y4;95;86
01H7HTSA48TXAQ4A0F04TVEG68;51;85
01H7HTSA490ENENQ6YFWS1Y5TZ;26;64
01H7HTSA49QCSSN1EFFRQ59VFA;16;15
01H7HTSA49PSSP79TE7T80DDAM;79;99
01H7HTSA4968DXYG5YH96MVQ55;77;46
01H7HTSJ7BDNQWMBA774BR42NM;69;83
01H7HTSJ7HHFVZXB0RKCGP4EQ7;33;32
01H7HTSJ7HYENDQXZF9FEEWW3F;88;82
01H7HTSJ7H1X038C6VZYYQCG4J;18;73
01H7HTSJ7JG5PBM26HKFVTXTGT;81;11
01H7HTSJ7J7RE7D31N66CTR95D;8;70
01H7HTSJ7JGQ6VWNEYEA0K6JT8;35;20
01H7HTSJ7JAGBJCNCV77JSXFTS;36;86
01H7HTSJ7K0Y944G9RYM8KXT47;12;94
01H7HTSJ7KZQ8AFBTT7KC7EED2;57;51
01H7HTSJ7MFPNJTPVSH66FH8ZJ;38;3
01H7HTSJ7M2N47N0H5FHA13F29;3;10
01H7HTSJ7M22P1A792RNHPG193;34;51
01H7HTSJ7MYHVRQMX0E42AZZSW;62;79
01H7HTSJ7NKBKNNGH9CX9QXNC7;55;37
01H7HTSJ7N2315TF9R93E0K72S;37;32
01H7HTSJ7NBHGV89B8CRPRXEQ9;46;13
01H7HTSJ7N9MQX1XCWFVC9S63J;78;1
01H7HTSJ7PW5JP4ZYZJK52QYG0;41;59
01H7HTSJ7P4WNTY0W612CV9W6H;1;31
01H7HTSJ7PNX7DCYAHCH6NXK3Q;94;71
01H7HTSJ7QJ6WK464R24F5DP46;3;36
01H7HTSJ7QBC1M7GFW9D6XPGV0;23;6
01H7HTSJ7Q9J912BGPTRB6SSNZ;80;7
01H7HTSJ7QJE90WH7C782XS7QV;40;62
01H7HTSJ7RB3GJ2EK0RDA2EQ0P;59;5
01H7HTSJ7RB1S2F419SH5FTZJC;74;24
01H7HTSJ7R7883RZF1PS1Y8Y3N;77;94
01H7HTSJ7RKP693R0P6DDPYM2G;86;62
01H7HTSJ7S1013PHWE3RQPX1ZX;63;77
01H7HTSJ7STRD6KYK6W3N2NERY;53;37
01H7HTSJ7SJ9E5JF059G8RW16J;36;19
01H7HTSJ7S4A3PNR3Y82Y7JTT3;76;64
01H7HTSJ7TEJGW604HX67F1C8E;51;41
01H7HTSJ7TRJE82N8XW162A1Z5;25;43
01H7HTSJ7V6JFRJVVKASAJRHHB;35;53
01H7HTSJ7VF9WX3VJTFKZ880SF;6;92
01H7HTSJ7VE7TE4PXKVQGD9YD4;54;92
01H7HTSJ7VGWJ19C6ADB0EF80F;52;77
01H7HTSJ7WEA0CP0304N12X30F;38;65
01H7HTSJ7WJVXND9DEDYBGCJSE;50;73
01H7HTSJ7W9VXZS3TCRY4HV6TF;79;95
01H7HTSJ7X5W3RJZWX3TKQQG7C;13;43
01H7HTSJ7XDP6XDNN86029697V;79;93
01H7HTSJ7YZ66PGWSMSHG61DVF;41;50
01H7HTSJ7YC59XB57SKJDETD7T;16;44
01H7HTSJ7Y51XEDE6NFQZMP58D;9;63
01H7HTSJ7ZJW6T63JY2PQMK5K3;35;40
01H7HTSJ7ZRNBB7XTT0MX23CFE;22;60
01H7HTSJ7ZSEPJPPK0JVCSP58J;2;83
01H7HTSJ806QCNA83NH0A3J0HA;67;48
01H7HTSJ80W548S1AWRCX1PSV0;12;20
01H7HTSJ81R5E7JV0B7C6Y7JPC;53;3
01H7HTSJ81XVEQV01WP01HNRHT;37;85
01H7HTSJ81A740HF58F5Z8YT6Q;72;86
01H7HTSJ818EMD01CFMMVWP1EA;67;1
01H7HTSJ82HQ0RA8RMKD5DGE49;50;4
01H7HTSJ822W9RVEAEKBHFSVRB;73;13
01H7HTSJ82TGD2Y22V9RH4KKB7;20;52
01H7HTSJ838X4WGS48XA5RQB8A;55;65
01H7HTSJ839C78ZYMFFH4CWXHF;100;64
01H7HTSJ83VRHXP7CRGJW33Z9R;64;92
01H7HTSJ83C3MCB18YQSKKXTCE;83;62
01H7HTSJ84KB04D3V1NXDPC33A;12;81
01H7HTSJ84GWSX6YRKSC40DPEZ;4;100
01H7HTSJ8494QZP9JAW8WM3QF1;73;73
01H7HTSJ85XFA5TZY2M4R9M12Q;77;89
01H7HTSJ85V3EVQN1XW4FGXDQ6;39;10
01H7HTSJ85PEHPGE433J7JN66E;16;50
01H7HTSJ85KZ7TR94M14JWWTAB;10;29
01H7HTSJ869SYXW7DFB3YXHPBA;74;3
01H7HTSJ86C5A3J52VQZDDBVBB;67;31
01H7HTSJ86593HT775C7JZRW0H;77;52
01H7HTSJ86ES66SRGXGF2P14XP;30;68
01H7HTSJ87MGTGPX09G1M49YBE;2;22
01H7HTSJ87R0EVPGQGGTV0JT3Y;68;72
01H7HTSJ87XJ00B13C75G55MD0;75;84
01H7HTSJ88TZ7XAY8CBZ7S2J68;46;89
01H7HTSJ883ZB0STXG93411RPZ;29;100
01H7HTSJ88Q22DSQTK86YXWFXS;31;81
01H7HTSJ88YKDDXEMR9X6TRK0K;47;80
01H7HTSJ89VG1WW05EQAV4F455;26;84
01H7HTSJ896N9WNF015ASXRV03;34;46
01H7HTSJ898VTYJPDTNDJWCV6C;38;30
01H7HTSJ8AB9FFMQ5VCDCPQEN9;27;82
01H7HTSJ8A2XD3FE9QJ6N5YXG6;26;100
01H7HTSJ8AG0RF8ZXSN6VKGMQZ;91;26
01H7HTSJ8AT5CJ9AB4BYBSNNFX;46;58
01H7HTSJ8B3E9J3BXD0H1NF9QE;63;32
01H7HTSJ8BTG1C3AP1WT2VXPZF;53;14
01H7HTSJ8BGW7500HYAGRYYDYN;81;7
01H7HTSJ8B8Q0X8MZ9Y4W8CJ2R;44;51
01H7HTSJ8C8ZWCDN46TMR5WC9H;68;93
01H7HTSJ8CGBXFGGQKDYKAKFXJ;62;6
01H7HTSJ8CXW3WBSR4002JQ4Y7;87;92
01H7HTSJ8CCZ52DTFB5ZAYAKQ0;3;37
01H7HTSJ8CQ6BVJY5YQQ5FV4XX;28;9
01H7HTSJ8DTP7GRS7CX0CPVKTT;91;79
01H7HTSJ8DC5CMRBMAEPRN4XAM;76;63
01H7HTSJ8DZAQ69P5K85BJCK6N;29;89
01H7HTSJ8DY502DPPWGJKA6PGH;7;48
01H7HTSJ8E8QCSDN83Q94VNJVN;75;83
01H7HTSJ8EAJKRPJD1YPZNGY88;42;100
01H7HTSJ8E4A5KKYEKDZH71P2S;76;54
01H7HTSJ8ECAM0T78JGKJK4XAD;56;41
01H7HTSJ8F425KJG0JN3YKXBEH;31;2
01H7HTSJ8FFA4PGYDJ7TKT6X65;61;85
01H7HTSJ8FSAYX909M9CRFTSCD;21;81
01H7HTSJ8FSMWNFTSH02P8VNPJ;3;9
01H7HTSJ8GTDPBWJKN56BQAA0D;89;30
01H7HTSJ8GWZYHJ5GF03GYM91A;37;75
01H7HTSJ8GGEQJ84EQGSSZWAMP;71;90
01H7HTSJ8HYQN632XRYQ4QXVJP;4;98
01H7HTSJ8HZ6NQ2QAQS5FTJ0D0;25;30
01H7HTSJ8H81PXDTPMP5HQT350;97;97
01H7HTSJ8H2AAV36R63R8TT9CH;26;60
01H7HTSJ8J5NSNTPC0XNWYWNMK;52;25
01H7HTSJ8J2DVW7WDC1E4MHKEQ;72;86
01H7HTSJ8JARWDDC6RJMB5QY7E;44;36
01H7HTSJ8K042FWB84QM2WJAZK;67;40
01H7HTSJ8KVF2X9S710RWEAMXT;31;10
01H7HTSJ8KSS5H42T1Z5FT6PFQ;33;26
01H7HTSJ8KB0J3FC387TC3NMNE;88;62
01H7HTSJ8M2GN36TEWJPH60MNT;16;6
01H7HTSJ8MQASEA7FGNBBHRV5K;99;97
01H7HTSJ8MD4DDHHFN7HRRGBTB;60;82
01H7HTSJ8ME6SM35HG8KP6HFHB;27;39
01H7HTSJ8NJPQN10ZEX306VJPS;57;2
01H7HTSJ8NZV7WRN1NDQXMZNAF;8;27
01H7HTSJ8NN7APEHWKW9AAXDKZ;61;27
01H7HTSJ8NR1R79YMMX0DF9R16;24;35
01H7HTSJ8PJVZACHTE7D52D5GS;93;75
01H7HTSJ8P5ZD8WSMVR0B1Z45E;70;3
01H7HTSJ8PGG8NBHMGPVBTEW8E;12;92
01H7HTSJ8PJKFNPVWKCQH54EXN;82;20
01H7HTSJ8QC1MAP28FXQ8RNQTA;23;18
01H7HTSJ8Q6P1RS6T01XZM23N2;66;94
01H7HTSJ8QJQDH9EVBMEXXBHA1;78;62
01H7HTSJ8QGCCPPMFKJKBTB3QQ;43;2
01H7HTSJ8RK7XNAT07SQAGZHPB;96;69
01H7HTSJ8RBVBNA7DMKZABHRSV;37;69
01H7HTSJ8RSRGECGE5S595SEG7;97;20
01H7HTSJ8RR2QJ3041ZQ0QX9RV;14;82
01H7HTSJ8SXQKCRXM3ZW28HRXG;13;87
01H7HTSJ8S5QFW8EJ0FS46Y6P4;33;82
01H7HTSJ8SV4AP58M4FVENXF1P;98;16
01H7HTSJ8SAEDZ5YCRRH29TFMA;88;75
01H7HTSJ8S8N4XKWV20YK79EDB;71;36
01H7HTSJ8TJJ77PEWGV36Y0T1G;75;94
01H7HTSJ8TQSA7VWPHS7F07PSG;11;52
01H7HTSJ8T67VBQPHD48CB5M73;82;78
01H7HTSJ8TS6H5BRM4KK94PKC3;3;84
01H7HTSJ8VZ2MK736733PG82QN;96;84
01H7HTSJ8VCK5VQGW03D6V89WA;42;60
01H7HTSJ8V7CBJENS3HWXZNGA1;31;75
01H7HTSJ8VW2CBM91T7M1T7X5B;92;71
01H7HTSJ8WA8PPZFZE0DZN74CZ;26;63
01H7HTSJ8WXXXPM6NG2H6555G0;15;10
01H7HTSJ8WV7DJ3TYSB9JCNCAC;17;80
01H7HTSJ8WAB5D4GSM9XM0PGRX;81;62
01H7HTSJ8X6Z64CQCMFY4V3GYN;88;9
01H7HTSJ8XR3C7ZN9QAY2WZ4C9;20;44
01H7HTSJ8XAZVAG6AB5XKX003D;36;33
01H7HTSJ8XNQYJDQ4D900VKTJE;97;62
01H7HTSJ8YPWGA98X8TEVF42HW;61;94
01H7HTSJ8YZM3SDPCCXH8J2AHX;88;44
01H7HTSJ8Y7VXPTN96A8KT27KT;99;42
01H7HTSJ8ZG6053F6ZXYBEAM4H;80;89
01H7HTSJ8ZYCBQD6NPETK8PG02;30;57
01H7HTSJ8ZB3ZF8C8FQX2WCGY2;54;11
01H7HTSJ8ZBZ5ANA4QPEYYT75K;7;85
01H7HTSJ90SHGHSG7YD4AZTRAQ;49;18
01H7HTSJ90KX7HZ2YK7CGETZT7;43;36
01H7HTSJ903CHWQWQAY7ZSXD44;55;91
01H7HTSJ90JMPW5270JYW6G4WR;45;12
01H7HTSJ90P23MK2AS0Y93TT01;10;100
01H7HTSJ91P68W8YG5DE014WGC;17;5
01H7HTSJ91PDP308V6EXBJPK10;16;46
01H7HTSJ91FV1G6556CKKFRF8C;28;10
01H7HTSJ911122CDBD6BEX0ECM;98;98
01H7HTSJ9206796280V84238J0;54;52
01H7HTSJ92G41PH599J5H1J9NE;65;99
01H7HTSJ922Y8W3YDDW4QFC76P;69;17
01H7HTSJ92XK6TS91AD5AJXF5Q;22;6
01H7HTSJ9365PN8KKFPR08NFCP;59;91
01H7HTSJ937E77GKG13W92959T;50;13
01H7HTSJ93GTNWMK29Q88Z1VFJ;18;62
01H7HTSJ93HGYP3T81D7S0885S;77;50
01H7HTSJ94Y9A1DW1QQEQ9TJXQ;34;96
01H7HTSJ94VECXDR4ME9W8CDDB;26;71
01H7HTSJ94WPP748434VCX87FP;23;24
01H7HTSJ941759KWT80WATXG97;49;85
01H7HTSJ95S70BT4VRQHMJ83FF;100;42
01H7HTSJ95YXGS5QR151CMA29W;50;23
01H7HTSJ956VNS6TPJACZJN16R;49;47
01H7HTSJ95FT43WBH88R5RFKXS;58;90
01H7HTSJ953AM7DRRYSPEBDS5W;29;5
01H7HTSJ96EYPEJH1B16WFE47M;26;49
01H7HTSJ96H7KW33FP7KRT2X2H;42;41
01H7HTSJ97KPN5EXBBZR71S2T2;81;79
01H7HTSJ971YZQYCNHHAAAA6BA;23;62
01H7HTSJ97S5RQ05JKE80ZZVRY;19;99
01H7HTSJ97R2JF2859QQMGWAZ1;7;100
01H7HTSJ98EAYD5W3MT1RZV96C;46;49
01H7HTSJ98S4C3X3KDT16A441F;50;14
01H7HTSJ984J5N7WVZCQSE40EV;1;81
01H7HTSJ99EKD1SCP94DD0MWN9;54;29
01H7HTSJ99KNV2NBHP2XKQ2QAW;93;84
01H7HTSJ99N34SMDX2MYP82PS3;35;64
01H7HTSJ99V4NRACKFCHYS05VN;67;51
01H7HTSJ998D8DQ45VTMV97N69;4;39
01H7HTSJ9AK4RR8DGPMMMWNZE1;92;71
01H7HTSJ9A7J04801F7X37MDDF;28;69
01H7HTSJ9A2BQNEDECBB1FJRK5;84;68
01H7HTSJ9AG9QWEQHS2D85K6YE;30;54
01H7HTSJ9BGK625E8P4H70TS6V;74;83
01H7HTSJ9BJB2157PBETBD119G;29;37
01H7HTSJ9BW1TH9R8D1HPWP2GF;39;48
01H7HTSJ9BN5ZK2Z4RPQVX3HSY;51;73
01H7HTSJ9C2EDZNB7RBCAY9CV0;8;69
01H7HTSJ9CQWGD9RDX28NSKFQ8;63;24
01H7HTSJ9C05323QEYM6HJ5BWV;67;25
01H7HTSJ9CHY7JRXBEQ469N87S;59;71
01H7HTSJ9DDBQWZ5BZDWWGH16A;4;68
01H7HTSJ9D1T5GRQPKMTFTAWEC;98;61
01H7HTSJ9DSGD3V7XMQWYC1MC7;19;87
01H7HTSJ9D1F3288FHN2RGY6KK;49;73
01H7HTSJ9E0GYENDQNMRZPVT9R;88;25
01H7HTSJ9ERNS7Q7WF3445C6MQ;83;67
01H7HTSJ9EZXY31TMQH3M9WWBE;60;31
01H7HTSJ9E0GEF4GSZFKT8CQ2N;47;82
01H7HTSJ9EHX6CX22NWZ2FQ7WX;49;9
01H7HTSJ9FBK0RZE1Z4Q5SV7FK;49;6
01H7HTSJ9F32773C920HXJKQES;63;7
01H7HTSJ9FPKY9Y483YB81PFK7;11;31
01H7HTSJ9F98Q09WZ7NBCYAP79;87;48
01H7HTSJ9GXAF9DEWT1F2C2E94;74;55
01H7HTSJ9GBT0CAVH5DWSFA6Q6;76;87
01H7HTSJ9GSWNT40ZMVGDF71ZW;78;64
01H7HTSJ9GZ3Z64E67KK35MAV9;68;55
01H7HTSJ9H4HGMH74BBH7V53K7;39;63
01H7HTSJ9HBRM0ET749G19YHFC;50;88
01H7HTSJ9H0M80ZDBFNM80AF6F;1;54
01H7HTSJ9HV7VNEYAG0DTGFKMF;38;15
01H7HTSJ9JPCDYDMHVTTRQJT2H;38;55
01H7HTSJ9J82KG1F6NN7HTMVS4;1;70
01H7HTSJ9J0RGFTP4FDRAY43HD;9;95
01H7HTSJ9K2266SJDAZ454VKT5;82;25
01H7HTSJ9KE7AXXFM1H9GS2JQB;66;32
01H7HTSJ9KKKHDEJF6YHXKNA7J;75;45
01H7HTSJ9KFG3CG60N90S3KPCX;65;83
01H7HTSJ9MKMX62PCH8GWWQJ5N;68;1
01H7HTSJ9MD31E4FAY386812JA;7;68
01H7HTSJ9M5672YBM3ER2M13RV;36;92
01H7HTSJ9MH9WXWY77Z20T2Z3G;13;73
01H7HTSJ9N9YTZ96K1FNT9VE3B;97;34
01H7HTSJ9NTYXE54NFFQ8ZVYAV;79;36
01H7HTSJ9N4C3C1R8C74AQCZNT;35;16
01H7HTSJ9NBNGYXBE49KGWCJYA;76;19
01H7HTSJ9NJHHB2HEQFQARQGWB;35;8
01H7HTSJ9PE36GTXWYASVP8M27;79;27
01H7HTSJ9P5HBAM320EN1F8M4K;27;43
01H7HTSJ9PZKBH6P2QK4E82ZYS;97;75
01H7HTSJ9Q274GDFHV60C9DXYM;5;47
01H7HTSJ9QRD2C9XNXGBSNP9R0;92;62
01H7HTSJ9QTBCZKG3630EE2ETM;34;20
01H7HTSJ9RCJADMQ1R51F4XG0S;53;13
01H7HTSJ9R082TGCE3D73A0PNR;58;16
01H7HTSJ9RW2V1W0NMBWDS0JQD;83;20
01H7HTSJ9RW4PKPNBHN8D872B2;31;84
01H7HTSJ9RQGVZMX2YY24T8Z0F;52;35
01H7HTSJ9SH3XMQSJKZQXGFA3R;75;8
01H7HTSJ9SZ6HWF3X76DK2DX7V;76;92
01H7HTSJ9SEBRS4CC4X1P3ESK0;14;27
01H7HTSJ9SNAWYSNQX7M9Z1GG5;38;15
01H7HTSJ9TYDJA0KZB6G3T7YYW;100;25
01H7HTSJ9T85TVXYDY8YRZE90J;49;88
01H7HTSJ9TPWN6R1CD6PGH0SKA;14;28
01H7HTSJ9VWJMM5V4Q5Y4VHE1A;24;42
01H7HTSJ9V7FSHV2HKK4FRQTG3;76;32
01H7HTSJ9V1FZMP644G2H6NK29;95;5
01H7HTSJ9WKJZ13K4BGAKQJ2AG;87;68
01H7HTSJ9WB6HAHR54TR2BQXAK;20;48
01H7HTSJ9XNG5248P7P5BRQ9RV;51;69
01H7HTSJ9XJSWDM56EXBRW1DVF;49;10
01H7HTSJ9XV319CQWRNW3P92WY;79;40
01H7HTSJ9XMRBF8BQBBR2BPHT5;40;69
01H7HTSJ9YDETJ51J571TX1FP0;44;91
01H7HTSJ9Y4SEQ5EKZ8ZJPR9YM;2;49
01H7HTSJ9Y2PJ25CZ16A2CEFDQ;30;99
01H7HTSJ9YNZ98EPYGFGV9V5RR;23;95
01H7HTSJ9ZM0AKMEN524WED1NB;12;18
01H7HTSJ9ZCQ1553ARQAECPJKW;48;24
01H7HTSJ9ZXNKS9MT5DP6TP3HM;59;6
01H7HTSJ9ZF1N8VY5GPF0QCJ3M;60;14
01H7HTSJA0PPCN3QFX3W243Q23;89;53
01H7HTSJA0TJ5YGRH7RXJCC5SD;36;57
01H7HTSJA0DN19DP2DD8XCWSYK;48;21
01H7HTSJA0FYJ31JMD7DGK176W;66;55
01H7HTSJA09APBE64JZQBRMV82;14;63
01H7HTSJA12D57T0F50569YSQ5;30;13
01H7HTSJA180HQ11GTKRB2HVGC;3;52
01H7HTSJA1MAAW1JPF3AKBYWPZ;91;81
01H7HTSJA11J2P2RQSS41KA3G6;77;36
01H7HTSJA24NTPEN6QHHY4JDVX;33;68
01H7HTSJA27HXAFZFKWR0KY8QY;59;43
01H7HTSJA25NFV6T5R9CHPVCX0;71;8
01H7HTSJA303GNM91YE2E9A2NQ;43;39
01H7HTSJA3VZM47QC5BXVX9DSH;56;76
01H7HTSJA3NQ57TMNDX08TX60W;15;11
01H7HTSJA3EDNAJKWD0EXZXN52;42;7
01H7HTSJA4EFYH7S112350PVA2;21;6
01H7HTSJA4GP8TN5A1DP6T9ZQ2;6;4
01H7HTSJA4DKMM9Y17S58KJNXC;65;82
01H7HTSJA4BZATKSGMAVBZF1ZB;93;10
01H7HTSJA5F7JNR3AMM5YNKMVR;56;39
01H7HTSJA5CJ5VTXK9HB6HXT0Z;36;98
01H7HTSJA5H909SETVYMEQS9YT;83;51
01H7HTSJA5PCPHAY631XA7V4PJ;93;37
01H7HTSJA6JZE4VE0SP37PTEX4;97;86
01H7HTSJA6DRZ4E456XZKMA23S;67;61
01H7HTSJA647VYVD7G1CYJB3G8;45;5
01H7HTSJA7VAQDTJ2SJDP2XJG9;28;41
01H7HTSJA7VTF7DJS33RD6VRBT;93;71
01H7HTSJA72RB5FB445B3JCXTG;19;39
01H7HTSJA76NKSF3FBC9E77Y8B;4;2
01H7HTSJA8VKMPJ58V873R8B06;46;45
01H7HTSJA8XFCTNQRV6J090GD8;85;33
01H7HTSJA81B1N7A0DBSN7TNZW;35;38
01H7HTSJA8XMEQMYCGCHJNN443;10;25
01H7HTSJA9375WY19HYCCXA6J7;24;44
01H7HTSJA9WWS4B8G0F8ZTDQ9Q;26;21
01H7HTSJA9H2G4N4QK68R2R8VB;82;59
01H7HTSJA953XR11TFYE0PC8SD;67;62
01H7HTSJAA59R2CR8WE18H1VX5;51;32
01H7HTSJAAQ1QEK70G8GVAWMCM;44;21
01H7HTSJAADCJ4CBJP4W79PNNZ;95;20
01H7HTSJAABR2DQB67PAJV5ZAG;9;83
01H7HTSJABCWJTV4C93S18JRJY;35;80
01H7HTSJABXE98TZPAAE0WYEGD;4;36
01H7HTSJAB3ZAAYQ62GV1S6H25;59;21
01H7HTSJACTK7MPFCAJRM23T9J;34;68
01H7HTSJAC5QD1F128Y4ZXGP9N;80;48
01H7HTSJACA99V6GA7ZGBP35FE;70;57
01H7HTSJACTQZDA8MHK8WC1CAD;27;27
01H7HTSJACJJHN1MGY6CAFAEZV;65;26
01H7HTSJADCV9YJNQWT9N1KMBK;63;80
01H7HTSJADSWC1V2ZJMBSNVTA9;1;9
01H7HTSJADDKY8XVRCH0KN4P4D;37;41
01H7HTSJADVZ6EAGH7BK1W5TVD;9;54
01H7HTSJAEVSRH9QZTXCEH4E76;58;25
01H7HTSJAE48B6TNS4F4D78DJE;80;78
01H7HTSJAEK5767SG9VYJZFPQE;64;42
01H7HTSJAFHKSH7YQ5APDKAMRK;96;37
01H7HTSJAFHVV3AENT57K5N1PE;3;88
01H7HTSJAF2RDH28HAA3ECB86M;78;71
01H7HTSJAF08E79DSXDZQ9VRJD;28;57
01H7HTSJAGPWZ48DPZ9PHDXAR6;81;94
01H7HTSJAG35XHW9SZDZ3W1MNN;55;24
01H7HTSJAG15EHSXKFXSF9JCYW;63;96
01H7HTSJAG1X3HGSW5D86QQ548;91;28
01H7HTSJAH2VRF0E7Q5MRVG5R0;39;36
01H7HTSJAHB1EHE89GB8T1QBDR;18;93
01H7HTSJAJA22ZTB6Z23FM6DZ7;75;17
01H7HTSJAK9EXFDVE0JRS98MWM;40;48
01H7HTSJAKBQKV5YSN6EDZ2CHT;73;35
01H7HTSJAMY2Z980YFTA4E4VVT;50;62
01H7HTSJAMFPXTWV54VJF4CVD1;44;43
01H7HTSJANXF2FWFVHYN6TZX6Y;65;25
01H7HTSJAN7M7A41TDWV7774BF;51;72
01H7HTSJANJSTQHJWYS1YN977G;1;18
01H7HTSJAPYVNPB9JCW2DQZMGZ;33;46
01H7HTSJAP860H23YCJA1CR820;13;35
01H7HTSJAQ1NAG3K464CK5VAVV;89;9
01H7HTSJAQ1X5T1TYND38B4HX9;50;37
01H7HTSJARKRMSM4BKKCBMG7VB;97;41
01H7HTSJAREY6C8NKF5YXAX1FM;36;46
01H7HTSJAR40KB4WEZ0KB9GD4F;38;81
01H7HTSJAS2JP127XTYSGEGMGH;77;19
01H7HTSJASR47QEYB99T46D9FH;81;24
01H7HTSJATBQDGPYAA5159QYGD;77;76
01H7HTSJATX7C9E22XSH914DX7;40;24
01H7HTSJAVC6EXVXN3YQZ3NTX7;73;43
01H7HTSJAV8B1EK2KW3NP7NK2E;21;39
01H7HTSJAWTS8ATVJ3ZJSMTKFJ;90;28
01H7HTSJAWCDEHSDADQY6NAZX4;99;47
01H7HTSJAWHBRV2228TX73P5NW;42;41
01H7HTSJAXMM0X3KSE5CJ8WJPH;74;46
01H7HTSJAXBY4QVT4YK608JVK2;71;47
01H7HTSJAX51NKHBSSJMKX5WZF;94;30
01H7HTSJAY2T97PN6BBY9J2RGY;10;19
01H7HTSJAY18SX0YF4XYWHNBD1;14;38
01H7HTSJAZVP5D2EQ80YW01R3H;38;28
01H7HTSJAZJGT2R0FT2QPYHQ2W;67;2
01H7HTSJB0MTKKFEQ73XB247NT;99;46
01H7HTSJB09FTSEEAD05DDBVYG;48;89
01H7HTSJB090GQR28R0EFQ2TVF;13;66
01H7HTSJB19R5FJHZGK45W0J2R;99;18
01H7HTSJB1GQZG0DEPAA4Q3AG6;32;16
01H7HTSJB2Z4DT659QC5B6JEHX;8;75
01H7HTSJB2ZJ6CZG8GMC274TK8;26;82
01H7HTSJB2QRXASMN6QEWCGEJ0;68;1
01H7HTSJB3VT3VX90C8FWFKDA7;43;35
01H7HTSJB32SG49CEWTKZXJ19J;43;22
01H7HTSJB48CEQP94BVJBBMCPW;100;50
01H7HTSJB4S8F53Y53M4DSAC55;98;47
01H7HTSJB5FG3275RX7RVM9NJ5;33;72
01H7HTSJB5HZVXMTFK4X6A0NPT;34;35
01H7HTSJB5R7M3B8P1KAG5PHV9;91;9
01H7HTSJB6ZHP25JPP1AKBY310;60;27
01H7HTSJB690CBYGQ4WW4N7S5R;9;23
01H7HTSJB7GACT7MZA7X55N7ZH;9;49
01H7HTSJB7Y02T7VZJ7VHK4374;5;60
01H7HTSJB7S13QB481MJA1EBZP;99;79
01H7HTSJB83DDD4TZPPVRANRGW;100;68
01H7HTSJB8ZVHKPYNMG29PJJMY;50;55
01H7HTSJB924ZHX4PDZYCT1QSZ;92;59
01H7HTSJB9DG9XJ2863QSYE4T3;6;20
01H7HTSJB90RCH5QPZANES2TZH;1;40
01H7HTSJBA5MW52JVAN7VG7ENP;74;67
01H7HTSJBA7AZF6Y59A1P12P2P;5;81
01H7HTSJBBKQVCFK67VT34K7XK;62;6
01H7HTSJBBEE55E8PWJDG02MCC;59;2
01H7HTSJBBT7ARB3V39NHVN7EM;72;3
01H7HTSJBCSC4T5DA1EXFA2J0C;61;77
01H7HTSJBCN4HBX7YN6M73CRN3;4;50
01H7HTSJBDTVPJ1G34HZQMEWB6;70;83
01H7HTSJBDCZB6F8C5067YP8J8;72;37
01H7HTSJBE9KZ4BZ657D6M0K5K;16;7
01H7HTSJBE4F3JNK3K1Z2YMBTM;4;50
01H7HTSJBE6XT340K8ZTCFZ836;35;24
01H7HTSJBFMVVPZPSM7ZFVE9GR;14;70
01H7HTSJBFTG69067ZXJQF3GRG;87;71
01H7HTSJBG8BN3A157C5QJZ82J;76;80
01H7HTSJBGSRCG17JNSPKWQ4S2;11;52
01H7HTSJBH22M8JYMYHPY3E6ZF;17;15
01H7HTSJBHVH90BDPV2HWH616C;2;85
01H7HTSJBH5MEFKSEPJY4ZJB05;36;72
01H7HTSJBJPS797JHHFPH1A1KN;53;83
01H7HTSJBJHF2CNDQ4HK7WP0TA;95;31
01H7HTSJBK328EG2R4T4WEVASR;57;27
01H7HTSJBKR36TA3AM9BVYCES8;18;90
01H7HTSJBKPBRRD35ZQ741N67V;3;15
01H7HTSJBM5KGFBJ88DKBD80ZC;4;60
01H7HTSJBMZ9ZWV7GRPV1KKYN3;15;87
01H7HTSJBNJA9ND1GY5QN886H6;85;45
01H7HTSJBN3RB2TX1B0BP2Q4QW;32;61
01H7HTSJBNRVEJG2X0WQZ02YAM;41;5
01H7HTSJBPJNQR3TGH5VKRB1CF;12;90
01H7HTSJBP8V0GQT109XYR1GR2;17;38
